ticker,token_symbol,platform,contract,size_usdt,market_open,market_status,token_price,reference_price,divergence_pct,status,buy_error_code,buy_error_msg,exit_error_code,exit_error_msg,buy_vendor,sell_vendor,buy_price_impact,sell_price_impact,recovered_usdt,quoted_roundtrip_loss_pct,anomalies
RKLB,RKLBon,ondo,0xb4d695569236273745b4cd54b539b1b9cc1513af,500,True,postmarket,63.561429,63.561429,0,OK,,,,,LiquidMesh,LiquidMesh,0.0000000000,0.0000000000,500.14286196035891408,-0.02857239207178281600,NORMAL
RKLB,RKLBon,ondo,0xb4d695569236273745b4cd54b539b1b9cc1513af,1000,True,postmarket,63.561429,63.561429,0,OK,,,,,LiquidMesh,LiquidMesh,0.0000000000,0.0000000000,1000.28572392071782816,-0.02857239207178281600,NORMAL
RKLB,RKLBon,ondo,0xb4d695569236273745b4cd54b539b1b9cc1513af,3000,True,postmarket,63.561429,63.561429,0,OK,,,,,LiquidMesh,LiquidMesh,0.0000000000,0.0000000000,3000.857171762153484544,-0.028572392071782818133333333333333333333333333333333,NORMAL
CRWV,CRWVon,ondo,0x76e39171cb665a35981e744e2ceb7012f76caeac,100,True,postmarket,84.237778,84.237778,0,OK,,,,,LiquidMesh,LiquidMesh,0.0000000000,-0.0000000000,99.874163128884831056,0.12583687111516894400,NORMAL
CRWV,CRWVon,ondo,0x76e39171cb665a35981e744e2ceb7012f76caeac,500,True,postmarket,84.237778,84.237778,0,OK,,,,,LiquidMesh,LiquidMesh,0.0000000000,0.0000000000,499.37081564442411264,0.12583687111517747200,NORMAL
CRWV,CRWVon,ondo,0x76e39171cb665a35981e744e2ceb7012f76caeac,1000,True,postmarket,84.237778,84.237778,0,OK,,,,,LiquidMesh,LiquidMesh,0.0000000000,0.0000000000,998.74163128884822528,0.12583687111517747200,NORMAL
CRWV,CRWVon,ondo,0x76e39171cb665a35981e744e2ceb7012f76caeac,3000,True,postmarket,84.237778,84.237778,0,OK,,,,,LiquidMesh,LiquidMesh,0.0000000000,0.0000000000,2997.646421511599783168,0.078452616280007227733333333333333333333333333333333,NORMAL
CRWV,CRWVB,bstock,0x33e7317e17838fee56b10fe8d0b9ca6ca3090c95,100,True,,84.20000000,84.2,0E-7,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,0.0000000000,99.868925906199422112,0.13107409380057788800,NORMAL
CRWV,CRWVB,bstock,0x33e7317e17838fee56b10fe8d0b9ca6ca3090c95,500,True,,84.20000000,84.2,0E-7,OK,,,,,LiquidMesh,LiquidMesh,0.0000000000,-0.0000000000,499.38696888666635232,0.12260622266672953600,NORMAL
CRWV,CRWVB,bstock,0x33e7317e17838fee56b10fe8d0b9ca6ca3090c95,1000,True,,84.20000000,84.2,0E-7,OK,,,,,LiquidMesh,LiquidMesh,0.0000000000,0.0000000000,998.708636679958772224,0.129136332004122777600,NORMAL
CRWV,CRWVB,bstock,0x33e7317e17838fee56b10fe8d0b9ca6ca3090c95,3000,True,,84.20000000,84.2,0E-7,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,-0.0000000000,2994.899928991882006784,0.17000236693726644053333333333333333333333333333333,NORMAL
NBIS,NBISon,ondo,0xee268780473e7a0e47bac41547c6e01512555a16,100,True,postmarket,214.8,214.8,0,OK,,,,,LiquidMesh,LiquidMesh,0.0000000000,0.0000000000,99.86377510138886748,0.1362248986111325200,NORMAL
NBIS,NBISon,ondo,0xee268780473e7a0e47bac41547c6e01512555a16,500,True,postmarket,214.8,214.8,0,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,0.0000000000,499.573630035264216064,0.085273992947156787200,NORMAL
NBIS,NBISon,ondo,0xee268780473e7a0e47bac41547c6e01512555a16,1000,True,postmarket,214.8,214.8,0,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,0.0000000000,999.147260070528432128,0.085273992947156787200,NORMAL
NBIS,NBISon,ondo,0xee268780473e7a0e47bac41547c6e01512555a16,3000,True,postmarket,214.8,214.8,0,OK,,,,,LiquidMesh,LiquidMesh,0.0000000000,0.0000000000,2999.250504969078065152,0.024983167697397828266666666666666666666666666666667,NORMAL
NBIS,NBISB,bstock,0xe256bc2a4f5297f8ba6f043f180a46300ecbcbb1,100,True,,214.53000000,214.53,0.000000,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,-0.0000000000,99.892791694818654944,0.10720830518134505600,NORMAL
NBIS,NBISB,bstock,0xe256bc2a4f5297f8ba6f043f180a46300ecbcbb1,500,True,,214.53000000,214.53,0.000000,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,0.0000000000,499.530582784986791008,0.093883443002641798400,NORMAL
NBIS,NBISB,bstock,0xe256bc2a4f5297f8ba6f043f180a46300ecbcbb1,1000,True,,214.53000000,214.53,0.000000,OK,,,,,LiquidMesh,LiquidMesh,0.0000000000,-0.0000000000,998.99754809502724128,0.10024519049727587200,NORMAL
NBIS,NBISB,bstock,0xe256bc2a4f5297f8ba6f043f180a46300ecbcbb1,3000,True,,214.53000000,214.53,0.000000,OK,,,,,LiquidMesh,LiquidMesh,0.0000000000,-0.0000000000,2997.055847417821951232,0.098138419405934958933333333333333333333333333333333,NORMAL
GLW,GLWB,bstock,0x740e075cbbea22a082b9d6679e65e82767875b6a,100,True,,144.73000000,144.5435,0.1290269019360953622957794712318437010311774656100,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,0.0000000000,99.809705482809803808,0.19029451719019619200,NORMAL
GLW,GLWB,bstock,0x740e075cbbea22a082b9d6679e65e82767875b6a,500,True,,144.73000000,144.5435,0.1290269019360953622957794712318437010311774656100,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,-0.0000000000,498.355700091076018176,0.328859981784796364800,NORMAL
